rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
946	C22H24O7	[M + H]+	C22H24O7	0.9884422110552765	122.06510774691057	118.9897422333343	3.075365513576278	24	0.6311745334796929	2.3149603198649817	4.667073656050411	-4.846091346680241		401.15754	270.27099609375	187_mz3_iin_sirius_210
947	C28H40O	[M + H]+	C28H40O	0.9884422110552765	73.87319658230781	73.87319658230781	0.0	30	0.6950224398204812	0.1804596537004917	3.5949031616345994	-45790.916431541744		393.31548	1476.6228818893433	1759_mz3_iin_sirius_2337
948	C37H70O6	[M + Na]+	C37H70O6	0.9884422110552765	6.072360765427774	3.4999999999999996	2.5723607654277747	1	0.0	NaN	NaN	1.312273482936753		633.50729	1484.215965270996	1773_mz3_iin_sirius_2355
949	C8H18O15	[M + H]+	C8H18O15	0.9884422110552764	28.93350991519755	28.93350991519755	0.0	8	0.3683497119620468	-3.8042202951033226	5.993465394265144	-50726.494054842384		355.07091	1294.3485076725483	1496_mz3_iin_sirius_1974
950	C20H30O4	[M + Na]+	C20H30O4	0.9884422110552763	63.12894601795294	63.12894601795294	0.0	17	0.4179378790663481	1.1556825040192735	4.531848133519045	1.9710195771426275		357.20433	917.3640060424805	828_mz3_iin_sirius_985
951	C41H60N3O4	[M + H]+	C41H60N3O4	0.9879396984924624	44.38144598795042	40.06775727573076	4.313688712219657	18	0.4036374303314756	-2.631166629606546	3.6478753741015857	-54621.58544137755		659.46572	1433.835237622261	1714_mz3_iin_sirius_2282
952	C12H20O5	[M + H]+	C12H20O5	0.9879396984924624	29.419084630833964	27.72363857868815	1.6954460521458148	5	0.5007429420505201	0.42366899448442974	5.107693097174247	-7.4484781921922645		245.13652	200.39800643920898	74_mz3_iin_sirius_89
953	C25H52N3O8	[M + Na]+	C25H52N3O8	0.9879396984924622	26.180979930666517	20.853752303502965	5.327227627163553	14	0.21337729627885071	-2.1134266269801207	3.9039783700319375	3.912516152645897		545.36680	818.9265096628515	683_mz3_iin_sirius_789
954	C34H70O11	[M + Na]+	C34H70O11	0.9874371859296485	17.178255008514412	10.512515530379194	6.665739478135218	5	0.32272325375773653	3.197481368477676	7.462196966513243	1.3951199006006578		677.48198	1161.7107725143433	1220_mz3_iin_sirius_1444
955	C34H62O3S	[M + Na]+	C34H62O3S	0.9874371859296484	86.22963767749184	86.22963767749184	0.0	36	0.7571216617210682	-1.0614336449798372	5.767813888757583	4.910739877735017		573.43400	1230.1445908099813	1378_mz3_iin_sirius_1730
956	C37H76O14	[M + Na]+	C37H76O14	0.9874371859296484	8.19135125291265	2.876975726449138	5.314375526463512	1	0.0	1.2666717343245137	1.2666717343245137	0.9645600141405934		767.51347	806.3199806213379	669_mz3_iin_sirius_765
957	C40H74O12	[M + Na]+	C40H74O12	0.9874371859296482	77.50969427397499	77.50969427397499	0.0	37	0.7433200398803596	-9.444467568406196E-4	4.090337914325224	-0.5353125194666873		769.50684	1175.4365559705946	1242_mz3_iin_sirius_1472
958	C24H32O4	[M + H]+	C24H32O4	0.9869346733668345	39.13948297624812	37.623256403486906	1.5162265727612154	8	0.5281995661605207	2.3853570192491222	6.407973417678901	-93508.4249742476		385.23568	898.6870193481445	800_mz3_iin_sirius_954
959	C21H36O6	[M + Na]+	C21H36O6	0.9869346733668344	11.676121503155814	5.45799961298296	6.218121890172854	2	0.5068493150684932	10.829319980688549	10.829319980688549	1.6540140629658207		407.24108	1153.6370086669922	1207_mz3_iin_sirius_1429
960	C14H28N2O6S	[M + H]+	C14H28N2O6S	0.9869346733668343	115.15560169271791	115.15560169271791	0.0	37	0.7783525151946207	-2.1585354128100898	4.651429114294075	-50999.210445328914		353.17310	517.5200271606445	368_mz3_iin_sirius_403
961	C40H60	[M + H]+	C40H60	0.9869346733668343	106.27344589108743	106.27344589108743	0.0	43	0.8811546017832852	2.666344085601118	3.610056828959698	-33262.04657608396		541.47672	1034.223976135254	1013_mz3_iin_sirius_1217
962	C28H58O8	[M + Na]+	C28H58O8	0.9869346733668343	51.70526768765848	46.16362692531047	5.541640762348012	25	0.7103408019397428	0.1804596537004917	1.873202984502112	1.0061566367421195		545.40294	1200.7873746271473	1291_mz3_iin_sirius_1559
963	C34H69NO5	[M + H]+	C34H69NO5	0.9869346733668343	3.20108859330013	0.8900528826878173	2.3110357106123125	1	0.0	1.308657481010324	1.308657481010324	0.9855462901741807		572.52542	1508.8270568847656	1789_mz3_iin_sirius_2372
964	C34H66N3O8S	[M + Na]+	C34H66N3O8S	0.986934673366834	56.62508370505522	56.62508370505522	0.0	33	0.7229280970257004	-1.8310716174570847	5.178341531927532	-1.100419712684547		699.44551	1311.4567270874977	1538_mz3_iin_sirius_2028
965	C21H37N3O6S	[M + Na]+	C21H37N3O6S	0.9864321608040203	54.05094973809478	54.05094973809478	0.0	25	0.6657323909334631	1.5372765830485946	4.506985289093818	-4.003630326732167		482.22760	362.6650142669678	313_mz3_iin_sirius_345
966	C23H50N2O3S	[M + H]+	C23H50N2O3S	0.9864321608040203	17.321204728738458	17.321204728738458	0.0	14	0.24460980728868537	-2.4164848091936757	2.4321273436865845	-3.261554267351847		435.36007	1358.7038617940016	1621_mz3_iin_sirius_2177
967	C12H18O	[M + H]+	C12H18O	0.9864321608040203	14.020891856178174	14.020891856178174	0.0	3	0.1921487603305785	5.574525659105612	5.574525659105612	-100534.57270155099		179.14349	906.0539817810059	812_mz3_iin_sirius_969
968	C36H58N2O5	[M + Na]+	C36H58N2O5	0.9864321608040201	35.96178067596588	34.75983966568215	1.201941010283734	14	0.4508881922675025	1.2004360144426727	1.3291920143376963	-7.028527255345329		621.41943	667.1680068969727	479_mz3_iin_sirius_528
969	C35H66O6	[M + Na]+	C35H66O6	0.9859296482412062	8.720030824406319	8.720030824406319	0.0	3	0.21669106881405567	-3.3897781778372194	3.3897781778372194	0.8152438020989075		605.47565	1741.1339950561523	1901_mz3_iin_sirius_2498
970	C8H20NO	[M + K]+	C8H20NO	0.9859296482412061	8.90041810411218	8.90041810411218	0.0	2	1.0	11.21519096197157	11.21519096197157	0.4401381636088945		185.11773	1344.2300033569336	1594_mz3_iin_sirius_2135
971	C29H54O6	[M + Na]+	C29H54O6	0.9859296482412061	8.106391226494699	3.5	4.606391226494699	1	0.0	NaN	NaN	0.27406322033399755		521.38140	1356.8320083618164	1618_mz3_iin_sirius_2171
972	CH4O4S4	[M + Na]+	CH4O4S4	0.9859296482412061	-1.3064572573462483	-1.3064572573462483	0.0	1	0.0	NaN	NaN	8.968695219988977		230.89053	1760.7897868614896	1911_mz3_iin_sirius_2514
973	C35H72N3O13	[M - H4O2 + H]+	C35H68N3O11	0.9854271356783921	159.9383947347071	154.68479068918674	5.25360404552034	37	0.7179099969797645	-0.2862871840839114	3.7731668511185106	-50914.73307405831		707.49202	1105.6290435791016	1121_mz3_iin_sirius_1333
974	C30H36O10	[M + Na]+	C30H36O10	0.9854271356783921	79.03389968779274	79.03389968779274	0.0	34	0.7533267301149816	1.7713609669226613	5.826259509685056	2.1182853990474904		579.22130	313.6911938712001	258_mz3_iin_sirius_287
975	C13H25N3O2	[M + Na]+	C13H25N3O2	0.9854271356783921	55.30950570754782	55.30950570754782	0.0	12	0.5552486187845305	0.7105759656536762	3.716620465981613	-0.14539856926596248		278.18386	505.935001373291	358_mz3_iin_sirius_393
976	C36H72N2O9	[M + H]+	C36H72N2O9	0.985427135678392	124.50026385926198	121.60311479213735	2.897149067124629	34	0.7018900343642613	1.402527892916878	6.628334698752303	-53161.482555002134		677.53350	1392.3470306396484	1671_mz3_iin_sirius_2235
977	C10H8O3	[M + H]+	C10H8O3	0.985427135678392	3.5	3.5	0.0	1	0.0	NaN	NaN	1.5996314343022158		177.05490	495.1150131225586	355_mz3_iin_sirius_390
978	C20H36O3	[M + Na]+	C20H36O3	0.9854271356783919	34.102259471688726	31.12623776128477	2.9760217104039555	9	0.561963190184049	2.526615621661298	4.340380272624391	2.7617895753774384		347.25662	768.9950180053711	619_mz3_iin_sirius_692
979	C34H70O11	[M + Na]+	C34H70O11	0.984422110552764	97.87941760113674	90.14367152602296	7.7357460751137745	38	0.7680871362696771	4.850714900486212	5.65909931533464	0.959733179687106		677.48168	1196.1149597167969	1289_mz3_iin_sirius_1557
980	C19H40N3O5	[M - H4O2 + H]+	C19H36N3O3	0.9844221105527639	26.149179892997015	22.479547779971487	3.66963211302553	22	0.3384474467597893	3.001089038327109	7.779300253404217	-101389.33199113273		355.28224	1145.7910917140543	1194_mz3_iin_sirius_1416
981	C13H14N2O5S2	[M + H]+	C13H14N2O5S2	0.98391959798995	84.6406400111968	84.6406400111968	0.0	30	0.6242739223479058	0.8929460373776014	4.651333969347935	-52498.674204039366		343.04295	235.88403976522386	124_mz3_iin_sirius_144
982	C20H34O6	[M - H2O + H]+	C20H32O5	0.9839195979899499	55.00819522682203	53.01004487933266	1.998150347489373	15	0.36224489795918363	2.549944067346483	6.39197006778406	-50993.75307603667		353.23028	575.6870269775391	405_mz3_iin_sirius_446
983	C20H44N3O11	[M + Na]+	C20H44N3O11	0.9834170854271358	79.14595598659707	73.46175957122885	5.68419641536822	35	0.6960591133004925	3.7608341205183486	5.546582380642538	3.3155735809655518		525.28855	243.74916242435575	145_mz3_iin_sirius_167
984	C31H56O8	[M + Na]+	C31H56O8	0.9834170854271358	63.498891082589296	58.59599906006558	4.902892022523718	31	0.7329611089718906	-1.0221321529387761	4.423496582592054	1.2040503170443748		579.38744	1132.2801196525093	1170_mz3_iin_sirius_1389
985	C28H54O8	[M - H2O + H]+	C28H52O7	0.9834170854271358	51.920333451531626	51.920333451531626	0.0	14	0.49682216093056725	0.1912772910176615	3.487743327679251	-35921.39093320216		501.37892	1051.8959426879883	1039_mz3_iin_sirius_1247
986	C26H50N2O8	[M + H]+	C26H50N2O8	0.9834170854271358	37.4254506815968	37.4254506815968	0.0	20	0.4163580246913578	2.165535141700807	5.493812583915516	4.735382888973988		519.36645	1204.3276177504413	1307_mz3_iin_sirius_1591
987	C15H34N2O8	[M + H]+	C15H34N2O8	0.9829145728643218	32.635070146338165	30.150713629387955	2.4843565169502106	14	0.2383107088989442	-2.5419359051574233	6.8434445947660345	-48508.63975539461		371.24096	581.3179779052734	416_mz3_iin_sirius_457
988	C21H38N3O5S2	[M + Na]+	C21H38N3O5S2	0.9829145728643217	63.97558141928776	63.97558141928776	0.0	36	0.6705426356589147	-0.17636990867709998	2.4706576751070735	1.7551591216638456		499.21539	349.064998626709	296_mz3_iin_sirius_327
989	C23H36N2O7S2	[M + H]+	C23H36N2O7S2	0.9824120603015079	86.11977151272588	86.11977151272588	0.0	42	0.8347411444141685	2.572174531850343	4.054313843249539	2.711443792205944		517.20507	293.1019878387451	228_mz3_iin_sirius_255
990	C22H46O6	[M + Na]+	C22H46O6	0.9824120603015077	95.93606416303707	95.93606416303707	0.0	34	0.7576561636263124	0.9815803341915473	5.099581755075315	1.395398987122027		429.31926	1079.4740229201093	1089_mz3_iin_sirius_1299
991	C20H28O5	[M + Na]+	C20H28O5	0.9824120603015077	31.712387926426494	28.15001883554947	3.562369090877024	9	0.2784530386740331	0.13194360402085625	5.863894420849448	0.784270490849708		371.18319	686.5880012512207	502_mz3_iin_sirius_552
992	C38H62O6	[M + H]+	C38H62O6	0.9824120603015076	74.36484969221505	74.36484969221505	0.0	30	0.7278312852872799	2.8811187143277333	4.815390423228257	-2.1590297164280323		615.46059	1292.732048034668	1495_mz3_iin_sirius_1973
993	C13H28NO9	[M + Na]+	C13H28NO9	0.9824120603015076	69.27510098304992	65.60701340541735	3.6680875776325825	28	0.47856861974046383	-2.265553131401706	5.800896203647488	-2.7222847979192055		365.16463	579.5096755027771	411_mz3_iin_sirius_452
994	C33H68O12	[M + Na]+	C33H68O12	0.9819095477386937	6.854409050808239	3.0400416016869736	3.8143674491212654	1	0.0	1.3270572468787099	1.3270572468787099	0.9776968033118594		679.46096	733.3070182800293	562_mz3_iin_sirius_623
995	C22H42N3O7	[M - H2O + H]+	C22H40N3O6	0.9819095477386935	54.817976124197514	54.817976124197514	0.0	21	0.35291250304655136	1.6731510053522551	3.7804057339840114	-40624.693258032334		443.30060	708.9530181884766	524_mz3_iin_sirius_579
996	C9H4O2	[M + H]+	C9H4O2	0.9819095477386935	3.5	3.5	0.0	1	0.0	NaN	NaN	3.2178989269837754		145.02887	779.2949867248535	628_mz3_iin_sirius_704
997	C18H27N3O	[M + H]+	C18H27N3O	0.9814070351758796	27.0144166721422	27.0144166721422	0.0	7	0.8020134228187917	5.852474857392596	6.88386579562869	-59601.99157201059		302.22032	858.9485263824463	767_mz3_iin_sirius_920
998	C10H7NO	[M + H]+	C10H7NO	0.9814070351758795	3.138653148740671	3.138653148740671	0.0	3	0.29065743944636674	-1.7924544907462927	1.7924544907462927	-113945.1712200248		158.06039	1104.3359756469727	1116_mz3_iin_sirius_1327
999	C16H30NO2S	[M + H]+	C16H30NO2S	0.9809045226130655	115.2389959553028	115.2389959553028	0.0	27	0.7046671767406275	-1.7373484774480346	6.548909256135886	6.264041957042672		301.20889	646.1820030212402	458_mz3_iin_sirius_500
1000	C22H16O7	[M + H]+	C22H16O7	0.9809045226130655	113.69309152941788	113.69309152941788	0.0	40	0.899426745606616	3.5214831950988743	3.9069478479156703	-45814.95137010808		393.09769	280.8146220445633	203_mz3_iin_sirius_230
1001	C31H48O5	[M + H]+	C31H48O5	0.9809045226130655	80.40432009504747	80.40432009504747	0.0	28	0.7202775917696477	2.1335975705843953	4.317084753589411	1.6636396564702924		501.35829	984.0100479125977	925_mz3_iin_sirius_1095
1002	C33H42N2O4	[M + K]+	C33H42N2O4	0.9809045226130655	34.6648286746677	34.6648286746677	0.0	13	0.5499124343257442	-4.7288211171253405	5.015290083166095	-7.505242450120079		569.27334	1123.9609909057617	1150_mz3_iin_sirius_1363
1003	C32H66O9	[M + H3N + H]+	C32H69NO9	0.9809045226130655	9.652565292195249	9.652565292195249	0.0	3	0.3074380165289255	5.781721401785501	5.781721401785501	0.41934693245895777		612.50477	1225.6049537658691	1364_mz3_iin_sirius_1711
1004	C9H4O2	[M + H]+	C9H4O2	0.9809045226130655	3.5	3.5	0.0	1	0.0	NaN	NaN	2.139789656712359		145.02872	939.9670028686523	866_mz3_iin_sirius_1032
1004	C9H4O2	[M + H]+	C9H4O2	0.9809045226130653	3.5	3.5	0.0	1	0.0	NaN	NaN	3.2045871474925414		145.02887	265.2992185007315	172_mz3_iin_sirius_195
1005	C22H44OS2	[M - H2O + H]+	C22H42S2	0.9804020100502514	75.78526814146882	75.78526814146882	0.0	24	0.5238523852385236	1.6435113846611566	7.078613662183516	-48509.853877449495		371.27990	970.6710433959961	908_mz3_iin_sirius_1077
1006	C35H65NO3	[M + H]+	C35H65NO3	0.9798994974874373	96.8695358165471	96.8695358165471	0.0	30	0.7090256546590458	-0.6112873093133949	3.9168300543103447	-32835.300587750564		548.50399	1477.349967956543	1760_mz3_iin_sirius_2338
1007	C20H20O4	[M + H]+	C20H20O4	0.9798994974874373	86.95195389290188	81.99382793124651	4.9581259616553695	29	0.7046492878258532	1.8709726321719882	3.600515005734169	-110782.62280539655		325.14423	368.3880043029785	316_mz3_iin_sirius_348
1008	C9H12O10	[M + H]+	C9H12O10	0.9798994974874373	15.078365977834153	15.078365977834153	0.0	3	0.16058394160583941	-4.2256511813224025	4.2256511813224025	-64078.879896753		281.05143	1120.250015258789	1141_mz3_iin_sirius_1354
1009	C9H4O2	[M + H]+	C9H4O2	0.9798994974874373	3.5	3.5	0.0	1	0.0	NaN	NaN	3.480959581791151		145.02891	165.92801570892334	43_mz3_iin_sirius_55
1010	C30H54O7	[M + Na]+	C30H54O7	0.9793969849246233	46.42619380733174	46.42619380733174	0.0	28	0.8000844256350866	-1.9688564756552265	5.5055166512122895	0.30101558780910725		549.37634	1185.0210806595946	1270_mz3_iin_sirius_1521
1011	C12H22N3O5	[M + H]+	C12H22N3O5	0.9793969849246233	16.912436253764504	13.60470111155739	3.3077351422071137	7	0.3102893890675241	8.185995102869633	8.185995102869633	-62286.918059932585		289.16273	215.55699348449707	103_mz3_iin_sirius_119
1012	C17H34N3O2S	[M + Na]+	C17H34N3O2S	0.9788944723618093	56.97985993725781	56.97985993725781	0.0	21	0.9034446764091856	0.11702621319208845	5.362460805863437	-4.075056901120822		367.22490	996.0669708251953	938_mz3_iin_sirius_1109
1013	C23H40O7	[M - H2O + H]+	C23H38O6	0.9788944723618092	59.10142581069063	59.10142581069063	0.0	27	0.7122662347224271	4.111787070256796	6.397113993389322	-43789.731210163074		411.27506	896.1150169372559	797_mz3_iin_sirius_951
1014	C18H34N2O2S2	[M + H]+	C18H34N2O2S2	0.9783919597989952	70.57294313146328	70.57294313146328	0.0	27	0.7444349315068494	1.7533178681043702	5.593622579831283	4.33210804092547		375.21507	738.4919929504395	564_mz3_iin_sirius_625
1015	C25H34NO18S	[M + Na]+	C25H34NO18S	0.978391959798995	50.77859465065882	50.77859465065882	0.0	33	0.7180120636550308	0.4220762667572382	3.324573887565736	-0.1749155809009656		691.13876	1350.1323319489145	1601_mz3_iin_sirius_2145
1016	C39H56N2O4	[M + H3N + H]+	C39H59N3O4	0.9778894472361811	133.98614965460462	133.98614965460462	0.0	43	0.8010547056096431	-0.25000668190919656	4.623344950751667	-8.026479866427657		634.45274	1011.3750457763672	970_mz3_iin_sirius_1147
1017	C31H46O4	[M - H4O2 + H]+	C31H42O2	0.9778894472361811	42.06715183699826	37.94068270751664	4.126469129481621	9	0.5807814149947204	3.7094380498939206	6.2265775141519315	-80530.61093642427		447.32364	1261.2571334838867	1439_mz3_iin_sirius_1881
1018	C17H22NO4	[M + Na]+	C17H22NO4	0.977889447236181	93.38555403609149	93.38555403609149	0.0	25	0.5756819054936612	4.8660408932392105	5.965471023532014	-6.371508779229761		327.14202	365.5999946594238	314_mz3_iin_sirius_346
1019	C13H20N3O8	[M + Na]+	C13H20N3O8	0.977889447236181	43.22999330604121	43.22999330604121	0.0	16	0.3791551246537396	4.773435218839932	4.992931548004368	5.998982488803507		369.11647	47.19799876213074	5_mz3_iin_sirius_7
1020	C20H44N3O3	[M + Na]+	C20H44N3O3	0.977386934673367	64.23890465117135	64.23890465117135	0.0	28	0.5832305795314427	3.0056040018395915	5.763474999611274	5.360717526885325		397.32962	1265.5827128615738	1447_mz3_iin_sirius_1894
1021	C33H72N3O8S	[M - H2O + H]+	C33H70N3O7S	0.977386934673367	57.45335602750812	57.45335602750812	0.0	28	0.6302325581395349	0.05977955682850365	5.234653196441022	-27562.98816597795		653.49891	1474.02099609375	1757_mz3_iin_sirius_2335
1022	C34H66N2O5S	[M + H]+	C34H66N2O5S	0.9773869346733669	77.1516747169622	77.1516747169622	0.0	35	0.7219200305372654	0.5276165435516658	5.556322317502811	8.092305809481443		615.48150	1319.0211940999143	1553_mz3_iin_sirius_2064
1023	C26H50N3O4	[M + H]+	C26H50N3O4	0.9773869346733668	24.738774527063875	24.738774527063875	0.0	14	0.3429132452695466	0.32324218088689816	8.46924606536506	-0.32497558867964954		469.38726	1334.29658300744	1576_mz3_iin_sirius_2110
1024	C18H34O3S	[M + Na]+	C18H34O3S	0.9768844221105529	108.39239077171824	108.39239077171824	0.0	33	0.6282201405152228	0.01601897236050598	6.606230575393953	-7.98908929886289		353.20926	946.984977722168	879_mz3_iin_sirius_1045
1025	C13H22N2O7S2	[M + H]+	C13H22N2O7S2	0.9768844221105529	93.56179980319571	93.56179980319571	0.0	28	0.45223420647149476	1.1767527111210998	4.114181423819975	-47009.64580240613		383.09550	140.5340051651001	28_mz3_iin_sirius_39
1026	C29H53NO2	[M + Na]+	C29H53NO2	0.9768844221105529	77.95068999237685	77.64474561454279	0.3059443778340696	20	0.6078717201166182	4.492510797500872	4.492510797500872	3.6752630108570723		470.39858	1346.2730026245117	1603_mz3_iin_sirius_2147
1027	C22H44N2O4S2	[M + Na]+	C22H44N2O4S2	0.9768844221105528	78.00277505200276	78.00277505200276	0.0	34	0.6717736369910281	2.2823207111610926	5.7171034817791035	7.7522634249394455		487.26725	778.4710121154785	626_mz3_iin_sirius_702
1028	C25H48O6	[M + Na]+	C25H48O6	0.9763819095477388	48.292667329779555	48.292667329779555	0.0	21	0.7052122885743872	-3.024948118057816	5.029851740500575	0.8569788070205229		467.33471	1133.5259628295898	1174_mz3_iin_sirius_1394
1029	C27H48O6	[M + Na]+	C27H48O6	0.9763819095477388	21.40302254427879	15.56334630709165	5.839676237187143	9	0.13936803541444054	4.469890847505051	4.469890847505051	1.0166012348974882		491.33481	1139.003485610781	1187_mz3_iin_sirius_1409
1030	C42H84O9	[M + Na]+	C42H84O9	0.9763819095477388	16.02926574836037	8.274671214790594	7.754594533569776	3	0.2566929133858268	1.2384900754108652	1.2384900754108652	-0.28999038472985417		755.60054	1736.118049621582	1898_mz3_iin_sirius_2495
1031	C32H66O17	[M + Na]+	C32H66O17	0.9758793969849248	30.432904690808193	26.72570253986474	3.707202150943454	9	0.4092679633131853	5.778830658159996	5.778830658159996	-0.34569160712589225		745.41896	287.29599952697754	215_mz3_iin_sirius_242
